platform.name,user.id,task.id,task.monetary_reward_in_dollars,task.assignable_hits_count,task.requester_name,task.estimate_duration_in_seconds,total.labor.event_count,total.labor.duration_in_seconds,working.labor.event_count,working.labor.duration_in_seconds,invisible.labor.event_count,invisible.labor.duration_in_seconds,adjusted.monetary_reward_in_dollars,completed_task
MTURK,6c418c234637a262f4b3cc8fbb2ab683,37SOB9Z0SSYD930KB7AQLIGL8P13LT,0.04,0.0,Panel,7200,487,843,205,149,282,694,0.04468333333333333,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3D1UCPY6GGAIUWG1HI1MGDUFOOA38D,0.08,0.0,Panel,7200,500,811,210,109,290,702,0.08901111111111111,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,30QQTY5GMKLYTCO1MX5HPMOKQILU7O,0.04,0.0,Panel,7200,403,1593,17,50,386,1543,0.048850000000000005,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3G57RS03HH6AMW1GFKGELJFWGLD255,0.08,0.0,Panel,7200,424,1440,25,36,399,1404,0.096,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3RIHDBQ1NEZC9TP4Q407PPWKRY4HM9,0.06,0.0,Panel,7200,475,1470,41,79,434,1391,0.07225,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3XT3KXP24ZZAGLFW96BB050D1CNI6E,0.04,0.0,Panel,7200,203,630,35,61,168,569,0.043500000000000004,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3G4VVJO6PZH9WMNPO5VWJL67OL2KPX,0.06,0.0,Panel,7200,231,599,55,69,176,530,0.06499166666666667,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3VDI8GSXAFUJO8SPCX86Z7JOSULG86,0.08,0.0,Panel,7200,222,540,53,28,169,512,0.08600000000000001,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3G9UA71JVVVPFWD7AY13IKF992UJ7O,0.04,0.0,Panel,7200,228,708,69,119,159,589,0.04393333333333334,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3N7PQ0KLI5QZ3XQSULNM8NQ1ZRH3EL,0.08,1.0,Panel,7200,178,510,76,115,102,395,0.08566666666666667,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3X7837UUADZ6BWZ2ROWBC6FDERCJ6R,0.04,0.0,Panel,7200,78,210,36,50,42,160,0.04116666666666667,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3ZQA3IO31BSP5LP21VCZP65I592O1B,0.08,0.0,Panel,7200,90,4230,26,1264,64,2966,0.127,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3T2EL38U0ML0GYNBN1PA9K4JPQ4XQR,0.04,0.0,Panel,7200,72,1922,31,1259,41,663,0.05067777777777778,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,31GN6YMHLPTX4EXY50IT215DYCJSWI,0.06,0.0,Panel,7200,90,1950,39,1248,51,702,0.07625,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,31HLTCK4BLWHZKO2KQJGRL3W3SNGVC,0.04,0.0,Panel,7200,154,1860,75,1132,79,728,0.050333333333333334,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3W0XM68YZPW6FU4N33K6IPO9L5Y1KC,0.08,0.0,Panel,7200,154,1260,75,532,79,728,0.094,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3L84EBDQ3738LVQ9BDQON4K8UBMKKM,0.08,0.0,Panel,7200,154,1080,75,353,79,727,0.092,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3909MD9T2ZIUJ96LEGOO9WFY2ILEF6,0.06,0.0,Panel,7200,180,1055,81,295,99,760,0.06879166666666667,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3126F2F5F846AMVFSJKTLQT24O9EPA,0.06,0.0,Panel,7200,50,210,13,28,37,182,0.06175,1
MTURK,6c418c234637a262f4b3cc8fbb2ab683,31KSVEGZ34NZ479L3DD25TZKU33WRQ,0.07,0.0,Upside Services Inc,3600,56,270,21,223,35,47,0.07525000000000001,1
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3PGQRAZX02L1TJSYK10HNYQT9KZSYX,0.04,45.0,Panel,7200,120,1560,40,137,80,1423,0.048666666666666664,1
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3DW3BNF1GHJ265IK1S7SZ8MYF9R8V5,0.04,52.0,Panel,7200,141,1560,56,123,85,1437,0.048666666666666664,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3LN3BXKGC0WUE9O7A0OCDNMAA15WGI,0.06,1.0,Panel,7200,161,1595,67,125,94,1470,0.07329166666666667,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3RWO3EJELHA7QL13GVPEE6A8FFK1PT,0.04,48.0,Panel,7200,186,1680,81,154,105,1526,0.04933333333333333,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,34O39PNDK69TFWZAVKMSPDNW29ZBRE,0.04,44.0,Panel,7200,202,1710,88,155,114,1555,0.0495,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3HKIF5DF6YYJ2DBZHPEKZ3EZC0L9G6,0.04,50.0,Panel,7200,258,1830,126,160,132,1670,0.050166666666666665,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,30Y6N4AHYPXMUTXU9GDYK3BW5UBRD1,0.04,50.0,Panel,7200,258,1830,126,160,132,1670,0.050166666666666665,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3FCO4VKOZ4EH4GRFWXQCL42H4UI7EB,0.04,24.0,Panel,7200,311,2070,157,304,154,1766,0.051500000000000004,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3S1L4CQSFX6RTWP9YBM2DDP7H33FAS,0.04,41.0,Panel,7200,306,2040,157,303,149,1737,0.051333333333333335,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3XBYQ44Z6P5YJEADU0NJC61Z0VEWTS,0.04,0.0,Panel,7200,404,2402,206,378,198,2024,0.053344444444444444,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3EPG8DX9LKR6E32MHIRQHWNPRVPP5Z,0.04,2.0,Panel,7200,404,2402,206,378,198,2024,0.053344444444444444,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3UL5XDRDNCKL8B35V1PFVASZ2LP58V,0.08,0.0,Panel,7200,408,2430,209,378,199,2052,0.107,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3QQUBC64ZEFFD1AJ79XT5Q9EKFYNXB,0.04,1.0,Panel,7200,430,2430,225,379,205,2051,0.0535,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,32PT7WK7DMGUBRCSYQC2258GZGW3DA,0.04,1.0,Panel,7200,430,2430,225,379,205,2051,0.0535,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3E22YV8GG17A4S8SLINCBDNBIGPPNP,0.04,0.0,Panel,7200,535,4802,250,438,285,4364,0.06667777777777778,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3M67TQBQQHPISMYWVPMA3H3WE599AV,0.08,2.0,Panel,7200,578,4770,277,449,301,4321,0.133,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3VZYA8PITOZ3QMY20XC02VMHJNE509,0.06,0.0,Panel,7200,578,4770,277,449,301,4321,0.09975,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3VW0145YLYD80ZKUE43S12CZ4RAJMK,0.04,0.0,Panel,7200,626,4830,304,453,322,4377,0.06683333333333333,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3OYHVNTV5TZRBMBO95IHUL1HEGPKOZ,0.06,0.0,Panel,7200,617,4800,304,452,313,4348,0.1,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3LB1BGHFL2X28J5D9157X3MFB3FYTU,0.06,0.0,Panel,7200,614,4740,304,452,310,4288,0.0995,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3ROUCZ907FVA1DW37XAA12IQYL0OOO,0.08,0.0,Panel,7200,621,7229,311,2787,310,4442,0.16032222222222223,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,373L46LKP77DABKRTSQCMPKVFMGKJH,0.08,0.0,Panel,7200,619,7199,309,2758,310,4441,0.1599888888888889,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3SR6AEG6W5UC3AEI97OIJKJR09LHY4,0.06,0.0,Panel,7200,620,7199,310,2758,310,4441,0.11999166666666666,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,307L9TDWJYT3X335NKQ5YAKADKZN3D,0.06,0.0,Panel,7200,620,7199,310,2758,310,4441,0.11999166666666666,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,35YHTYFL1G4BLKS796DY903K2D6FVV,0.06,16.0,Panel,7200,619,7199,310,2733,309,4466,0.11999166666666666,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3H6W48L9F4Q0RMH6DJEZ7W02BT5PWU,0.06,0.0,Panel,7200,579,7229,302,3844,277,3385,0.12024166666666666,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,38RHULDV9YG8A0U20OOFYZZQPFAWIP,0.04,2.0,Panel,7200,533,7224,275,3840,258,3384,0.08013333333333333,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3JUDR1D0D6SZFIKEZC4HJUANCIO2Q8,0.04,2.0,Panel,7200,533,7224,275,3840,258,3384,0.08013333333333333,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3N7PQ0KLI5QZ3XQSULNM8NQ1ZT4E3N,0.04,0.0,Panel,7200,508,7229,261,3811,247,3418,0.08016111111111111,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3ICOHX7ENCC3M5RVBY536PSUWGCE0I,0.04,1.0,Panel,7200,490,7229,252,3814,238,3415,0.08016111111111111,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3QREJ3J433YJ518RWD2P24XNJCTLKU,0.04,2.0,Panel,7200,425,7199,216,3809,209,3390,0.07999444444444445,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,341YLJU21I0MYKWVM4Z8ASJ1L8CI2Q,0.04,1.0,Panel,7200,416,7199,213,3838,203,3361,0.07999444444444445,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3Y40HMYLL1JS8RUS4A9FJL18SBSXUE,0.04,0.0,Panel,7200,373,7199,186,3662,187,3537,0.07999444444444445,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3D4BBDG7ZHXK6Z6EYUHRIZQYEHNC3O,0.08,3.0,Panel,7200,373,7199,186,3662,187,3537,0.1599888888888889,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3P4ZBJFX2V4O09SCZGIUV2MY9M5WFJ,0.04,0.0,Panel,7200,279,7197,141,3585,138,3612,0.07998333333333334,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3VQTAXTYN3MLVORRZEHXUOAG99CUBC,0.04,0.0,Panel,7200,276,7227,138,3584,138,3643,0.08015,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3FO95NVK5C1SWIGC668NF2XW6YVRS7,0.04,0.0,Panel,7200,214,7199,108,3578,106,3621,0.07999444444444445,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3OID399FXG8PR3SLILD43EXD279DF3,0.08,17.0,Panel,7200,211,7199,107,3562,104,3637,0.1599888888888889,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3L4YG5VW9NTSTJEPRFIEFEUSQUVDDU,0.08,0.0,Panel,7200,210,7199,107,3530,103,3669,0.1599888888888889,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3RQVKZ7ZRKKP90FZ3DVBJ3TS7R127D,0.08,0.0,Panel,7200,195,5702,113,3543,82,2159,0.14335555555555557,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3LOJFQ4BOXG07PKZJW41JRPIA3MDK1,0.08,0.0,Panel,7200,126,5462,68,3534,58,1928,0.1406888888888889,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,32LAQ1JNT9QLRAL8Z08IUIG2FG9UTZ,0.08,0.0,Panel,7200,167,5430,83,3452,84,1978,0.14033333333333334,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3VDVA3ILIDG1D884DCZRKXWGEPB1G5,0.04,0.0,Panel,7200,206,5430,102,3432,104,1998,0.07016666666666667,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3XU80RHWHZH2TRC35TGS966G04C44Y,0.04,1.0,Panel,7200,269,5760,128,3457,141,2303,0.07200000000000001,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,391JB9X4ZY93BJQCWP342HCCJHOKM0,0.06,0.0,Panel,7200,297,5280,143,2807,154,2473,0.10400000000000001,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3YO4AH2FPDLSJ8H0KP0306H8FKIQ0Q,0.04,0.0,Panel,7200,328,4050,155,1433,173,2617,0.0625,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3PIOQ99R7YNNWXGO24M6LJAAQYZUNA,0.06,0.0,Panel,7200,388,4199,186,1447,202,2752,0.09499166666666667,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,39KV3A5D188IEZWXXSAHAL6W5M9S7H,0.06,0.0,Panel,7200,415,4380,195,1451,220,2929,0.0965,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3DZKABX2ZI64I88XI4NX1UIH51UVCI,0.04,5.0,Panel,7200,460,4409,222,1453,238,2956,0.06449444444444445,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3D1TUISJWI1VIW5X5O9EGBET4Z6UIV,0.06,0.0,Panel,7200,460,4319,222,1363,238,2956,0.09599166666666667,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,38Z7YZ2SB333Q3YGOFP96AH41E5IQJ,0.04,5.0,Panel,7200,396,1408,192,263,204,1145,0.047822222222222224,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,33KGGVH24UICZU3U2MZV8JWBHFGX12,0.04,0.0,Panel,7200,396,1408,192,263,204,1145,0.047822222222222224,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,33W1NHWFYHM2D9FI5N7QBAVHHYWZT1,0.04,0.0,Panel,7200,399,1382,188,263,211,1119,0.04767777777777778,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,307L9TDWJYT3X335NKQ5YAKADLG3NC,0.06,0.0,Panel,7200,429,1410,204,272,225,1138,0.07175,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3MDKGGG61QO0PZV73IAFEC2MCU4T69,0.06,0.0,Panel,7200,390,1381,185,257,205,1124,0.07150833333333333,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,341H3G5YF0F1X0IR7LJGRZTCKN6Z0W,0.04,0.0,Panel,7200,421,1381,204,261,217,1120,0.04767222222222223,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3UXQ63NLAANICY4XQ0PW31EXWI3BLJ,0.04,0.0,Panel,7200,421,1381,204,261,217,1120,0.04767222222222223,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3A3KKYU7P3IU6JKTL3M7QS676OWWM7,0.04,0.0,Panel,7200,452,1230,221,265,231,965,0.04683333333333334,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,32PT7WK7DMGUBRCSYQC2258GZHOD3E,0.04,0.0,Panel,7200,419,1050,200,243,219,807,0.04583333333333334,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3Y7LTZE0YTNHDMU75SX0G6HJ0CIUZ2,0.04,0.0,Panel,7200,452,1045,220,219,232,826,0.04580555555555556,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,37VE3DA4YUIGQ2L7ZFAYB9LQF17BHP,0.08,0.0,Panel,7200,452,1045,220,219,232,826,0.09161111111111112,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,34R0BODSP102HCDW84BFNKOLDPGE5Y,0.04,1.0,Panel,7200,486,1050,238,199,248,851,0.04583333333333334,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,39I4RL8QGJIW530YK00B3VFK59SH4R,0.06,0.0,Panel,7200,422,510,206,156,216,354,0.06425,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3SMIWMMK616DJRP2U5DTH2N1JAEWUE,0.06,11.0,Panel,7200,481,600,224,75,257,525,0.065,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3MIVREZQVHZUWYO4OIALJQWHTIVQK3,0.06,11.0,Panel,7200,417,390,197,67,220,323,0.06325,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3JHB4BPSFKAAF25DKLJWTHI1IOO9QX,0.06,0.0,Panel,7200,304,328,149,59,155,269,0.06273333333333334,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3FI30CQHVKK0TD1Q3WJUEIW06NC6B4,0.08,0.0,Panel,7200,135,150,61,23,74,127,0.08166666666666667,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,371DNNCG443NTDEVWX7DYQYDIOC8TQ,0.08,0.0,Panel,7200,113,90,59,22,54,68,0.081,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,37PGLWGSJT7HF00LBA5CAO5V28JKIZ,0.06,0.0,Panel,7200,45,30,17,1,28,29,0.06025,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3H1C3QRA01KNGXMBNEYN1QUV56BECF,0.06,0.0,Panel,7200,141,660,21,19,120,641,0.0655,1
MTURK,6c418c234637a262f4b3cc8fbb2ab683,37Y5RYYI0P6CTE2OF5EF4KJK7F9SXX,0.04,0.0,Panel,7200,98,270,27,10,71,260,0.0415,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3XT3KXP24ZTOHTRWM86PT7ZGJ5WI6C,0.07,0.0,Upside Services Inc,3600,109,478,24,96,85,382,0.07929444444444445,1
MTURK,6c418c234637a262f4b3cc8fbb2ab683,39N6W9XWRDOY3EJ7P160YK7QLAXGYV,0.08,0.0,Panel,7200,264,5841,24,924,240,4917,0.1449,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3HY86PZXPYJ3TUCD7H93KUB41961EY,0.06,0.0,Panel,7200,214,5513,41,928,173,4585,0.10594166666666667,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,36QZ6V1589EKCA8TA03SKDKGDX0SUD,0.08,0.0,Panel,7200,198,5423,41,927,157,4496,0.14025555555555555,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3FW4EL5A3LPINZITX1EGNCCKWDA22W,0.04,0.0,Panel,7200,140,1220,50,928,90,292,0.04677777777777778,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3MXX6RQ9EV6OIKYM3D8GC4HBR104PJ,0.04,0.0,Panel,7200,162,1189,61,841,101,348,0.04660555555555555,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3EFNPKWBMSP0C7BYMEO7NYOX5SP03I,0.04,0.0,Panel,7200,208,1161,85,784,123,377,0.04645,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,38RHULDV9YG8A0U20OOFYZZQPFUIWV,0.06,0.0,Panel,7200,208,1101,85,724,123,377,0.069175,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3C8QQOM6JP2SZ6I3WAHDPOIAR7UIL4,0.08,0.0,Panel,7200,226,1099,94,699,132,400,0.09221111111111112,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3THR0FZ95PU2VST6U5UI9LEW3IXOLD,0.04,1.0,Panel,7200,172,210,92,29,80,181,0.04116666666666667,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3EPG8DX9LKLKFBEMUKM4AYMS9OHP5G,0.07,0.0,Upside Services Inc,3600,102,2129,38,478,64,1651,0.11139722222222223,1
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3B6F54KMR2D43DHV8CT89BFJ21Y1SK,0.06,0.0,Panel,7200,257,3780,187,2090,70,1690,0.0915,1
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3FDWKV9VCN3HEFVOQ37684LAL9DMUS,0.04,0.0,Panel,7200,274,3777,202,2073,72,1704,0.060983333333333334,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3PZDSVZ3J5IOFZM9NYVO8FCGRM04NO,0.04,0.0,Panel,7200,281,3750,211,2082,70,1668,0.060833333333333336,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3FO95NVK5C1SWIGC668NF2XW6YJRSV,0.06,0.0,Panel,7200,337,3512,225,2076,112,1436,0.08926666666666666,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3VO4XFFP15N61JHK5OLCFLRVNZD7QY,0.04,0.0,Panel,7200,358,3179,234,2035,124,1144,0.057661111111111114,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3IZVJEBJ6ALWBB469AZX0033XQ46ZG,0.06,0.0,Panel,7200,423,3120,268,2002,155,1118,0.086,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3ZXV7Q5FJBJTNJY7VRD7CAEYZZHCF9,0.07,0.0,Upside Services Inc,3600,114,1410,95,1016,19,394,0.09741666666666668,1
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3EAWOID6MTSYPOPHJQPRZVFJE47V0M,0.07,0.0,Upside Services Inc,3600,145,2099,128,1647,17,452,0.1108138888888889,1
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3U18MJKL1UNRA3ZOGD16RDO4JY3NC4,0.08,0.0,Panel,7200,406,2369,267,1928,139,441,0.10632222222222222,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3YLPJ8OXX8ETRT0DP4IX6H3ET07X4Y,0.04,0.0,Panel,7200,380,2040,251,1747,129,293,0.051333333333333335,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,39HYCOOPKOG9YLW2HACVR6GPH04DMG,0.07,0.0,Upside Services Inc,3600,134,1680,126,1566,8,114,0.10266666666666668,1
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3UQ1LLR26A9DTOZ5KMP08QURE1WLAE,0.06,5.0,Panel,7200,392,1827,247,1497,145,330,0.075225,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3D42WVSDH8WSPENCEH0IGZ7EKWDYFW,0.04,0.0,Panel,7200,298,450,154,215,144,235,0.0425,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3X0EMNLXEPQNCXH1N993LUHO4LAPVT,0.08,3.0,Panel,7200,45,600,17,58,28,542,0.08666666666666667,1
MTURK,6c418c234637a262f4b3cc8fbb2ab683,37S0QRNUFBH4VTM7TZWI7U2Q4DA88O,0.06,14.0,Panel,7200,122,361,31,86,91,275,0.06300833333333333,1
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3HRWUH63QU36BIQ913EYD7IURI8N5P,0.04,1.0,Panel,7200,277,1650,67,134,210,1516,0.049166666666666664,1
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3AXFSPQOYQZ2UPSDSHZF6CSQ7SHFJW,0.04,4.0,Panel,7200,286,1650,80,133,206,1517,0.049166666666666664,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3PGQRAZX02L1TJSYK10HNYQT9MKSYM,0.04,10.0,Panel,7200,319,1830,93,163,226,1667,0.050166666666666665,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3PCPFX4U40RJGCWQN7JO3D4CLN9FQN,0.04,7.0,Panel,7200,348,1889,108,164,240,1725,0.050494444444444446,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3P520RYKCH7J68AIY4QKR2AOZE25U0,0.06,0.0,Panel,7200,376,1950,120,188,256,1762,0.07625,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3IV1AEQ4DRETFAIQK3T9WKB4KO58J9,0.08,52.0,Panel,7200,418,2009,135,196,283,1813,0.10232222222222223,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3S8APUMBJXKWC6U14PMY8O9DZN9BF8,0.04,0.0,Panel,7200,455,2219,148,212,307,2007,0.05232777777777778,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3TZDZ3Y0JS7MYYLWZ6THSGATADN19N,0.06,0.0,Panel,7200,468,2220,158,209,310,2011,0.0785,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3L21G7IH47X1ZZT47ILXRX3KJM81YC,0.08,0.0,Panel,7200,494,2220,175,212,319,2008,0.10466666666666667,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3LEG2HW4UFO2OTU5LWTN7V695HWF2A,0.08,0.0,Panel,7200,494,2220,175,212,319,2008,0.10466666666666667,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3A3KKYU7P3IU6JKTL3M7QS676P3MW6,0.04,0.0,Panel,7200,509,2189,184,178,325,2011,0.052161111111111116,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,36QZ6V1589EKCA8TA03SKDKGDYAUSR,0.06,0.0,Panel,7200,613,2393,228,193,385,2200,0.07994166666666666,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3BFF0DJK8XD5CXT4AVDIFHYEUK3TSZ,0.06,0.0,Panel,7200,603,2369,228,191,375,2178,0.07974166666666667,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3IQ9O0AYW60GIJQ85JJ4BFSRLM2ITX,0.06,0.0,Panel,7200,588,2341,227,190,361,2151,0.07950833333333333,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3R15W654VDU5G46M9IMMYQ9WIJXQL5,0.08,3.0,Panel,7200,631,2370,251,175,380,2195,0.10633333333333334,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3IZVJEBJ6ALWBB469AZX0033XRU6Z8,0.08,3.0,Panel,7200,598,2310,241,186,357,2124,0.10566666666666667,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3QO7EE372OOT3VKAI5XSKNDR6PKBQ4,0.08,0.0,Panel,7200,623,2371,253,190,370,2181,0.10634444444444445,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,307FVKVSYRGZCEUM7REZCIQQR7B74W,0.08,0.0,Panel,7200,647,2374,267,221,380,2153,0.10637777777777778,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3YLTXLH3DF7IUWMHIKSZ6TQFW63PH7,0.04,0.0,Panel,7200,713,2432,281,251,432,2181,0.05351111111111111,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3X0EMNLXEPQNCXH1N993LUHO4LEPVX,0.04,0.0,Panel,7200,757,2464,301,258,456,2206,0.05368888888888889,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3O4VWC1GEW77EDCK8MYD533T42G3JF,0.06,1.0,Panel,7200,793,2431,312,319,481,2112,0.08025833333333333,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,39O6Z4JLX2YSL6JS90JKF73R6KNVXR,0.06,0.0,Panel,7200,751,2403,299,317,452,2086,0.080025,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3Y3N5A7N4GAYVOFT044VBPRNHX5YMJ,0.04,0.0,Panel,7200,901,2552,333,357,568,2195,0.05417777777777778,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,3W1K7D6QSBI2HNL151G5BGPVBS5ZBM,0.08,0.0,Panel,7200,1078,3089,356,364,722,2725,0.11432222222222223,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,336OE47KI2LDW6E2ZVNYDOPKXIIWV0,0.06,0.0,Panel,7200,1105,2970,373,493,732,2477,0.08474999999999999,0
MTURK,6c418c234637a262f4b3cc8fbb2ab683,33K3E8REWWWUAUNF178ANTJJVMV8X8,0.06,0.0,Panel,7200,992,1859,342,303,650,1556,0.07549166666666667,0
